	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.2353	0.5333	0.3265	0.1951	41.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	27.0
AMBIENCE:POSITIVE	0.5735	0.9512	0.7156	0.5571	70.0
FOOD:NEGATIVE	0.3867	0.8923	0.5395	0.3694	157.0
FOOD:NEUTRAL	0.2692	0.5833	0.3684	0.2258	31.0
FOOD:POSITIVE	0.5749	0.8571	0.6882	0.5246	183.0
PRICE:NEGATIVE	0.5429	0.8261	0.6552	0.4872	39.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	32.0
PRICE:POSITIVE	0.5556	1.0	0.7143	0.5556	9.0
GENERAL-IMPRESSION:NEGATIVE	0.2921	0.6667	0.4062	0.2549	102.0
GENERAL-IMPRESSION:NEUTRAL	0.0833	0.3333	0.1333	0.0714	14.0
GENERAL-IMPRESSION:POSITIVE	0.3976	0.6735	0.5	0.3333	99.0
SERVICE:NEGATIVE	0.5352	0.6909	0.6032	0.4318	88.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	25.0
SERVICE:POSITIVE	0.5914	0.8209	0.6875	0.5238	105.0
Micro-AVG	0.4194	0.7873	0.5473	0.3767	1022.0
Macro-AVG	0.3358	0.5886	0.4225		1022
