	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9412	0.6154	0.7442	0.5926	27.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.75	0.3	0.4286	0.2727	11.0
FOOD#QUALITY	0.8684	0.7857	0.825	0.7021	94.0
FOOD#STYLE_OPTIONS	1.0	0.3846	0.5555	0.3846	13.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.6667	0.7805	0.7191	0.5614	57.0
RESTAURANT#MISCELLANEOUS	0.5	0.1	0.1667	0.0909	11.0
RESTAURANT#PRICES	0.5833	0.7778	0.6667	0.5	14.0
SERVICE#GENERAL	0.9	0.8182	0.8572	0.75	48.0
Micro-AVG	0.8131	0.6932	0.7484	0.5979	291.0
Macro-AVG	0.7952	0.5941	0.6441		291
