	precision	recall	f1	accuracy	support
POSITIVE	0.6882	0.7455	0.7157	0.5573	899.0
NEUTRAL	0.3607	0.6875	0.4731	0.3099	142.0
NEGATIVE	0.6397	0.6753	0.657	0.4892	744.0
Micro-AVG	0.6406	0.7129	0.6748	0.5092	1785.0
Macro-AVG	0.5629	0.7028	0.6153		1785
