epoch	precision	recall	f1
1	0.4396	0.4564	0.4479
2	0.6267	0.6376	0.6321
3	0.7371	0.4983	0.5946
4	0.7213	0.6132	0.6629
5	0.6815	0.6411	0.6607
6	0.6893	0.4948	0.5761
7	0.6970	0.6411	0.6679
8	0.7280	0.6341	0.6778
9	0.6667	0.6132	0.6388
10	0.7605	0.6307	0.6895
11	0.7573	0.6307	0.6882
12	0.7520	0.6551	0.7002
