	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8824	0.8333	0.8571	0.75	40.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	3.0
DRINKS#QUALITY	0.0	0.0	0.0	0.0	8.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	6.0
FOOD#PRICES	0.5556	0.3571	0.4348	0.2778	18.0
FOOD#QUALITY	0.864	0.9643	0.9114	0.8372	129.0
FOOD#STYLE_OPTIONS	1.0	0.0435	0.0833	0.0435	23.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	5.0
RESTAURANT#GENERAL	0.8	0.6957	0.7442	0.5926	81.0
RESTAURANT#MISCELLANEOUS	1.0	0.0556	0.1053	0.0556	18.0
RESTAURANT#PRICES	0.8333	0.3846	0.5263	0.3571	14.0
SERVICE#GENERAL	0.9524	0.8571	0.9023	0.8219	73.0
Micro-AVG	0.86	0.6862	0.7633	0.6172	418.0
Macro-AVG	0.574	0.3493	0.3804		418
