	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7273	0.5581	0.6316	0.4615	52.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.6667	0.5	0.5714	0.4	10.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.6	0.375	0.4615	0.3	20.0
FOOD#QUALITY	0.8136	0.64	0.7164	0.5581	172.0
FOOD#STYLE_OPTIONS	0.3333	0.1364	0.1935	0.1071	28.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.7273	0.5714	0.64	0.4706	85.0
RESTAURANT#MISCELLANEOUS	0.1875	0.1765	0.1818	0.1	30.0
RESTAURANT#PRICES	0.2727	0.2143	0.24	0.1364	22.0
SERVICE#GENERAL	0.7656	0.6533	0.705	0.5444	90.0
Micro-AVG	0.7108	0.5501	0.6202	0.4495	525.0
Macro-AVG	0.612	0.4743	0.5237		525
