	precision	recall	f1	accuracy	support
AMBIENCE	0.6769	0.7213	0.6984	0.5366	82.0
FOOD	0.9111	0.877	0.8937	0.8079	203.0
GENERAL-IMPRESSION	0.6723	0.8889	0.7656	0.6202	129.0
PRICE	0.84	0.75	0.7925	0.6562	32.0
SERVICE	0.8976	0.9194	0.9084	0.8321	137.0
Micro-AVG	0.8198	0.8633	0.841	0.7256	583.0
Macro-AVG	0.7996	0.8313	0.8117		583
