	precision	recall	f1	accuracy	support
POSITIVE	0.6891	0.6502	0.6691	0.5027	366.0
NEUTRAL	0.1212	0.2353	0.16	0.087	46.0
NEGATIVE	0.5946	0.5116	0.55	0.3793	174.0
Micro-AVG	0.618	0.5921	0.6048	0.4334	586.0
Macro-AVG	0.4683	0.4657	0.4597		586
