	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9091	0.625	0.7407	0.5882	17.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	1.0	0.6905	0.8169	0.6905	42.0
FOOD:NEGATIVE	0.8767	0.8649	0.8707	0.7711	83.0
FOOD:NEUTRAL	1.0	1.0	1.0	1.0	15.0
FOOD:POSITIVE	0.9691	0.7402	0.8393	0.7231	130.0
PRICE:NEGATIVE	0.8947	0.7727	0.8293	0.7083	24.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.8286	0.7436	0.7838	0.6444	45.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.7119	0.875	0.785	0.6462	65.0
SERVICE:NEGATIVE	0.9444	0.8947	0.9189	0.85	60.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9688	0.8378	0.8986	0.8158	76.0
Micro-AVG	0.9081	0.808	0.8551	0.7469	569.0
Macro-AVG	0.9402	0.8696	0.8989		569
