	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6102	0.8182	0.699	0.5373	67.0
DRINKS#PRICES	0.6	1.0	0.75	0.6	5.0
DRINKS#QUALITY	0.8333	0.5556	0.6667	0.5	10.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	8.0
FOOD#PRICES	0.7333	0.7333	0.7333	0.5789	19.0
FOOD#QUALITY	0.7769	0.7891	0.7829	0.6433	157.0
FOOD#STYLE_OPTIONS	0.3611	0.5417	0.4333	0.2766	47.0
LOCATION#GENERAL	0.2143	0.6	0.3158	0.1875	16.0
RESTAURANT#GENERAL	0.5385	0.8873	0.6702	0.504	125.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	23.0
RESTAURANT#PRICES	0.7	0.5	0.5833	0.4118	17.0
SERVICE#GENERAL	0.7083	0.8608	0.7771	0.6355	107.0
Micro-AVG	0.628	0.7566	0.6863	0.5225	601.0
Macro-AVG	0.5619	0.6627	0.5899		601
