	precision	recall	f1	accuracy	support
POSITIVE	0.7716	0.788	0.7797	0.639	349.0
NEUTRAL	0.3	0.1579	0.2069	0.1154	26.0
NEGATIVE	0.5846	0.5984	0.5914	0.4199	181.0
Micro-AVG	0.704	0.704	0.704	0.5432	556.0
Macro-AVG	0.5521	0.5148	0.526		556
