epoch	precision	recall	f1
1	0.2564	0.0337	0.0595
2	0.5380	0.3333	0.4116
3	0.7277	0.4680	0.5697
4	0.6929	0.6229	0.6560
5	0.6907	0.4512	0.5458
6	0.6424	0.6229	0.6325
7	0.6760	0.6532	0.6644
8	0.7100	0.6431	0.6749
9	0.6912	0.6633	0.6770
10	0.7639	0.5993	0.6717
11	0.7393	0.6397	0.6859
12	0.7235	0.6431	0.6809
