	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7647	0.8125	0.7879	0.65	20.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.76	0.9048	0.8261	0.7037	54.0
FOOD:NEGATIVE	0.8148	0.8919	0.8516	0.7416	89.0
FOOD:NEUTRAL	1.0	0.3333	0.5	0.3333	15.0
FOOD:POSITIVE	0.8095	0.937	0.8686	0.7677	155.0
PRICE:NEGATIVE	0.9412	0.7273	0.8205	0.6957	23.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.625	1.0	0.7692	0.625	8.0
GENERAL-IMPRESSION:NEGATIVE	0.7805	0.8205	0.8	0.6667	48.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.6667	0.8	0.6667	3.0
GENERAL-IMPRESSION:POSITIVE	0.84	0.875	0.8571	0.75	56.0
SERVICE:NEGATIVE	0.8909	0.8596	0.875	0.7778	63.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9429	0.8919	0.9167	0.8462	78.0
Micro-AVG	0.8343	0.8612	0.8475	0.7354	616.0
Macro-AVG	0.678	0.648	0.6448		616
