	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7353	0.5814	0.6494	0.4808	52.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.8571	0.75	0.8	0.6667	9.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.5455	0.375	0.4444	0.2857	21.0
FOOD#QUALITY	0.8031	0.68	0.7365	0.5829	175.0
FOOD#STYLE_OPTIONS	0.5556	0.2273	0.3226	0.1923	26.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.5942	0.5857	0.5899	0.4184	98.0
RESTAURANT#MISCELLANEOUS	0.4286	0.1765	0.25	0.1429	21.0
RESTAURANT#PRICES	0.2222	0.1429	0.1739	0.0952	21.0
SERVICE#GENERAL	0.6857	0.64	0.6621	0.4948	97.0
Micro-AVG	0.7006	0.5781	0.6335	0.4636	535.0
Macro-AVG	0.6814	0.5355	0.5863		535
