	precision	recall	f1	accuracy	support
POSITIVE	0.2967	0.477	0.3659	0.2239	603.0
NEUTRAL	0.0185	0.0588	0.0282	0.0143	70.0
NEGATIVE	0.2064	0.4496	0.2829	0.1648	352.0
Micro-AVG	0.4038	0.7436	0.5234	0.3544	900.0
Macro-AVG	0.1739	0.3285	0.2257		900
