	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.1108	0.907	0.1975	0.1096	356.0
DRINKS#PRICES	0.0714	0.6667	0.129	0.069	29.0
DRINKS#QUALITY	0.6667	0.5	0.5714	0.4	10.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.025	0.875	0.0486	0.0249	562.0
FOOD#QUALITY	0.0805	0.98	0.1488	0.0804	1828.0
FOOD#STYLE_OPTIONS	0.15	0.6818	0.2459	0.1402	107.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8525	0.7429	0.7939	0.6582	79.0
RESTAURANT#MISCELLANEOUS	0.5	0.4118	0.4516	0.2917	24.0
RESTAURANT#PRICES	0.75	0.6429	0.6923	0.5294	17.0
SERVICE#GENERAL	0.1326	0.9333	0.2322	0.1313	533.0
Micro-AVG	0.1048	0.8531	0.1867	0.1029	3556.0
Macro-AVG	0.445	0.7146	0.416		3556
