	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6098	0.5814	0.5952	0.4237	59.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	1.0	0.375	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS	1.0	0.1667	0.2857	0.1667	6.0
FOOD#PRICES	1.0	0.6875	0.8148	0.6875	16.0
FOOD#QUALITY	0.8306	0.6867	0.7518	0.6023	171.0
FOOD#STYLE_OPTIONS	0.6875	0.5	0.5789	0.4074	27.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.4537	0.7	0.5506	0.3798	129.0
RESTAURANT#MISCELLANEOUS	0.5	0.2353	0.32	0.1905	21.0
RESTAURANT#PRICES	0.6154	0.5714	0.5926	0.4211	19.0
SERVICE#GENERAL	0.6265	0.6933	0.6582	0.4906	106.0
Micro-AVG	0.6554	0.634	0.6445	0.4755	572.0
Macro-AVG	0.7283	0.5498	0.5875		572
