	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6429	0.6	0.6207	0.45	20.0
AMBIENCE:NEUTRAL	0.125	1.0	0.2222	0.125	8.0
AMBIENCE:POSITIVE	0.7805	0.7805	0.7805	0.64	50.0
FOOD:NEGATIVE	0.7568	0.8615	0.8058	0.6747	83.0
FOOD:NEUTRAL	0.4	0.6667	0.5	0.3333	24.0
FOOD:POSITIVE	0.7909	0.7768	0.7838	0.6444	135.0
PRICE:NEGATIVE	0.8333	0.8696	0.8511	0.7407	27.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.625	1.0	0.7692	0.625	8.0
GENERAL-IMPRESSION:NEGATIVE	0.7419	0.5897	0.6571	0.4894	47.0
GENERAL-IMPRESSION:NEUTRAL	0.25	0.3333	0.2857	0.1667	6.0
GENERAL-IMPRESSION:POSITIVE	0.7955	0.7143	0.7527	0.6034	58.0
SERVICE:NEGATIVE	0.7167	0.7818	0.7478	0.5972	72.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	6.0
SERVICE:POSITIVE	0.8594	0.8209	0.8397	0.7237	76.0
Micro-AVG	0.7382	0.7669	0.7523	0.6029	622.0
Macro-AVG	0.5545	0.653	0.5744		622
