	precision	recall	f1	accuracy	support
POSITIVE	0.5433	0.5548	0.549	0.3783	415.0
NEUTRAL	0.0896	0.3529	0.1429	0.0769	78.0
NEGATIVE	0.4252	0.4186	0.4219	0.2673	202.0
Micro-AVG	0.4493	0.5058	0.4759	0.3122	695.0
Macro-AVG	0.3527	0.4421	0.3713		695
