	precision	recall	f1	accuracy	support
POSITIVE	0.7965	0.82	0.8081	0.6779	739.0
NEUTRAL	0.5385	0.6364	0.5833	0.4118	68.0
NEGATIVE	0.6682	0.7108	0.6888	0.5254	276.0
Micro-AVG	0.8107	0.8475	0.8287	0.7075	1029.0
Macro-AVG	0.6677	0.7224	0.6934		1029
