	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.625	0.6977	0.6593	0.4918	61.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.7143	0.625	0.6667	0.5	10.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.7333	0.6875	0.7097	0.55	20.0
FOOD#QUALITY	0.8411	0.8467	0.8439	0.7299	174.0
FOOD#STYLE_OPTIONS	0.4667	0.3182	0.3784	0.2333	30.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.7692	0.7143	0.7407	0.5882	85.0
RESTAURANT#MISCELLANEOUS	0.5	0.1176	0.1905	0.1053	19.0
RESTAURANT#PRICES	1.0	0.5	0.6667	0.5	14.0
SERVICE#GENERAL	0.9254	0.8267	0.8732	0.775	80.0
Micro-AVG	0.7964	0.7203	0.7564	0.6083	508.0
Macro-AVG	0.7562	0.6	0.6512		508
