	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8571	0.6522	0.7407	0.5882	51.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.8	0.5714	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	1.0	0.5714	0.7273	0.5714	7.0
FOOD#PRICES	0.7143	0.3333	0.4545	0.2941	17.0
FOOD#QUALITY	0.9402	0.7383	0.8271	0.7051	156.0
FOOD#STYLE_OPTIONS	0.9286	0.52	0.6667	0.5	26.0
LOCATION#GENERAL	0.75	0.6	0.6667	0.5	6.0
RESTAURANT#GENERAL	0.9016	0.7857	0.8397	0.7237	76.0
RESTAURANT#MISCELLANEOUS	1.0	0.4444	0.6154	0.4444	18.0
RESTAURANT#PRICES	0.6667	0.3077	0.4211	0.2667	15.0
SERVICE#GENERAL	0.9667	0.8169	0.8855	0.7945	73.0
Micro-AVG	0.9161	0.6876	0.7856	0.6469	456.0
Macro-AVG	2.6313	1.6686	2.0028		456
