	precision	recall	f1	accuracy	support
POSITIVE	0.8034	0.8007	0.802	0.6695	354.0
NEUTRAL	0.7059	0.5455	0.6154	0.4444	27.0
NEGATIVE	0.7926	0.7163	0.7525	0.6032	247.0
Micro-AVG	0.902	0.8574	0.8791	0.7843	575.0
Macro-AVG	0.7673	0.6875	0.7233		575
