	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5789	0.8462	0.6875	0.5238	42.0
DRINKS#PRICES	0.4	1.0	0.5714	0.4	5.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.8333	0.5	0.625	0.4545	11.0
FOOD#QUALITY	0.8444	0.9048	0.8736	0.7755	98.0
FOOD#STYLE_OPTIONS	0.7143	0.7692	0.7407	0.5882	17.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.8333	0.7317	0.7792	0.6383	47.0
RESTAURANT#MISCELLANEOUS	1.0	0.2	0.3333	0.2	10.0
RESTAURANT#PRICES	0.7273	0.8889	0.8	0.6667	12.0
SERVICE#GENERAL	0.8667	0.8864	0.8764	0.78	50.0
Micro-AVG	0.7874	0.7968	0.7921	0.6557	305.0
Macro-AVG	0.7887	0.6912	0.6878		305
