	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3889	0.3415	0.3636	0.2222	63.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	6.0
DRINKS#QUALITY	0.4545	0.625	0.5263	0.3571	14.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	7.0
FOOD#PRICES	1.0	0.0769	0.1429	0.0769	13.0
FOOD#QUALITY	0.7364	0.6507	0.6909	0.5278	180.0
FOOD#STYLE_OPTIONS	0.45	0.3913	0.4186	0.2647	34.0
LOCATION#GENERAL	0.6	0.75	0.6667	0.5	6.0
RESTAURANT#GENERAL	0.4505	0.7143	0.5525	0.3817	131.0
RESTAURANT#MISCELLANEOUS	0.0909	0.1333	0.1081	0.0571	35.0
RESTAURANT#PRICES	0.1923	0.3571	0.25	0.1429	35.0
SERVICE#GENERAL	0.6923	0.5921	0.6383	0.4688	96.0
Micro-AVG	0.5301	0.5492	0.5395	0.3694	620.0
Macro-AVG	0.4213	0.386	0.3632		620
