	precision	recall	f1	accuracy	support
POSITIVE	0.3909	0.6396	0.4853	0.3204	565.0
NEUTRAL	0.0625	0.2353	0.0988	0.0519	77.0
NEGATIVE	0.3186	0.5039	0.3904	0.2425	268.0
Micro-AVG	0.342	0.5828	0.431	0.2747	910.0
Macro-AVG	0.2573	0.4596	0.3248		910
