	precision	recall	f1	accuracy	support
AMBIENCE	0.7581	0.8393	0.7966	0.662	71.0
FOOD	0.8186	0.8434	0.8308	0.7106	235.0
GENERAL-IMPRESSION	0.7955	0.7865	0.791	0.6542	107.0
PRICE	0.8889	0.8571	0.8727	0.7742	31.0
SERVICE	0.9505	0.7869	0.861	0.7559	127.0
Micro-AVG	0.8382	0.8195	0.8287	0.7075	571.0
Macro-AVG	2.527	2.4679	2.4913		571
