	precision	recall	f1	accuracy	support
POSITIVE	0.7983	0.8185	0.8082	0.6782	811.0
NEUTRAL	0.3862	0.875	0.5359	0.366	153.0
NEGATIVE	0.7365	0.7829	0.759	0.6116	690.0
Micro-AVG	0.7306	0.8063	0.7666	0.6215	1654.0
Macro-AVG	0.6403	0.8255	0.701		1654
