	precision	recall	f1	accuracy	support
AMBIENCE	0.6347	0.8154	0.7138	0.555	191.0
FOOD	0.74	0.798	0.7679	0.6233	653.0
GENERAL-IMPRESSION	0.6667	0.8898	0.7623	0.6158	341.0
PRICE	0.7368	0.7089	0.7226	0.5657	99.0
SERVICE	0.8351	0.7438	0.7868	0.6485	367.0
Micro-AVG	0.7301	0.7976	0.7624	0.616	1651.0
Macro-AVG	0.7227	0.7912	0.7507		1651
