	precision	recall	f1	accuracy	support
POSITIVE	0.5824	0.6	0.591	0.4195	236.0
NEUTRAL	0.1613	0.4545	0.2381	0.1351	37.0
NEGATIVE	0.6	0.64	0.6194	0.4486	107.0
Micro-AVG	0.5409	0.6056	0.5714	0.4	380.0
Macro-AVG	0.4479	0.5648	0.4828		380
