	precision	recall	f1	accuracy	support
POSITIVE	0.4271	0.4489	0.4377	0.2802	439.0
NEUTRAL	0.0769	0.0556	0.0645	0.0333	30.0
NEGATIVE	0.5022	0.5888	0.5421	0.3718	312.0
Micro-AVG	0.6936	0.7546	0.7228	0.566	652.0
Macro-AVG	0.3354	0.3644	0.3481		652
