	precision	recall	f1	accuracy	support
POSITIVE	0.4105	0.4756	0.4407	0.2826	138.0
NEUTRAL	0.1176	0.2222	0.1538	0.0833	24.0
NEGATIVE	0.4	0.4103	0.4051	0.254	63.0
Micro-AVG	0.5921	0.6923	0.6383	0.4688	192.0
Macro-AVG	0.3094	0.3694	0.3332		192
