	precision	recall	f1	accuracy	support
POSITIVE	0.3943	0.6396	0.4879	0.3226	561.0
NEUTRAL	0.0769	0.2941	0.122	0.0649	77.0
NEGATIVE	0.307	0.5116	0.3837	0.2374	278.0
Micro-AVG	0.341	0.5874	0.4315	0.2751	916.0
Macro-AVG	0.2594	0.4818	0.3312		916
