	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3953	0.7727	0.5231	0.3542	96.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.2692	0.7778	0.4	0.25	28.0
DRINKS#STYLE_OPTIONS	0.75	1.0	0.8571	0.75	8.0
FOOD#PRICES	0.8	0.5333	0.64	0.4706	17.0
FOOD#QUALITY	0.2772	0.875	0.4211	0.2667	420.0
FOOD#STYLE_OPTIONS	0.75	0.125	0.2143	0.12	25.0
LOCATION#GENERAL	0.5	0.6	0.5455	0.375	8.0
RESTAURANT#GENERAL	0.437	0.831	0.5728	0.4014	147.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	20.0
RESTAURANT#PRICES	0.6429	0.6429	0.6429	0.4737	19.0
SERVICE#GENERAL	0.4414	0.8101	0.5714	0.4	160.0
Micro-AVG	0.3649	0.7422	0.4893	0.3239	951.0
Macro-AVG	0.5219	0.664	0.5323		951
