	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7647	0.907	0.8298	0.7091	55.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.7143	0.8333	0.7692	0.625	8.0
FOOD#PRICES	0.9167	0.6875	0.7857	0.6471	17.0
FOOD#QUALITY	0.8919	0.88	0.8859	0.7952	166.0
FOOD#STYLE_OPTIONS	0.7	0.6364	0.6667	0.5	28.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8727	0.6857	0.768	0.6234	77.0
RESTAURANT#MISCELLANEOUS	0.8	0.4706	0.5926	0.4211	19.0
RESTAURANT#PRICES	0.9167	0.7857	0.8462	0.7333	15.0
SERVICE#GENERAL	0.9846	0.8533	0.9143	0.8421	76.0
Micro-AVG	0.8753	0.8019	0.837	0.7197	478.0
Macro-AVG	2.6092	2.2203	2.3709		478
