	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6271	0.8409	0.7184	0.5606	66.0
DRINKS#PRICES	0.6	1.0	0.75	0.6	5.0
DRINKS#QUALITY	1.0	0.6667	0.8	0.6667	9.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	8.0
FOOD#PRICES	0.8125	0.8667	0.8387	0.7222	18.0
FOOD#QUALITY	0.7984	0.8047	0.8016	0.6688	154.0
FOOD#STYLE_OPTIONS	0.3529	0.5	0.4138	0.2609	46.0
LOCATION#GENERAL	0.2222	0.8	0.3478	0.2105	19.0
RESTAURANT#GENERAL	0.5167	0.8732	0.6492	0.4806	129.0
RESTAURANT#MISCELLANEOUS	0.2857	0.1176	0.1667	0.0909	22.0
RESTAURANT#PRICES	0.7273	0.5714	0.64	0.4706	17.0
SERVICE#GENERAL	0.7368	0.8861	0.8046	0.6731	104.0
Micro-AVG	0.6403	0.7807	0.7036	0.5427	597.0
Macro-AVG	0.6122	0.7162	0.6331		597
