	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5932	0.7955	0.6796	0.5147	68.0
DRINKS#PRICES	0.6	1.0	0.75	0.6	5.0
DRINKS#QUALITY	0.8333	0.5556	0.6667	0.5	10.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	8.0
FOOD#PRICES	0.6875	0.7333	0.7097	0.55	20.0
FOOD#QUALITY	0.7752	0.7812	0.7782	0.6369	157.0
FOOD#STYLE_OPTIONS	0.3235	0.4583	0.3793	0.234	47.0
LOCATION#GENERAL	0.1667	0.6	0.2609	0.15	20.0
RESTAURANT#GENERAL	0.5167	0.8732	0.6492	0.4806	129.0
RESTAURANT#MISCELLANEOUS	0.1429	0.0588	0.0833	0.0435	23.0
RESTAURANT#PRICES	0.6364	0.5	0.56	0.3889	18.0
SERVICE#GENERAL	0.7158	0.8608	0.7816	0.6415	106.0
Micro-AVG	0.6126	0.747	0.6732	0.5074	611.0
Macro-AVG	0.5548	0.657	0.5804		611
