	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5417	0.5	0.52	0.3514	37.0
DRINKS#PRICES	0.5	1.0	0.6667	0.5	4.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	0.5	0.25	0.3333	0.2	5.0
FOOD#PRICES	0.6667	0.4	0.5	0.3333	12.0
FOOD#QUALITY	0.6207	0.6429	0.6316	0.4615	117.0
FOOD#STYLE_OPTIONS	0.5	0.3077	0.381	0.2353	17.0
LOCATION#GENERAL	0.1429	0.6667	0.2353	0.1333	15.0
RESTAURANT#GENERAL	0.5833	0.8537	0.6931	0.5303	66.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	13.0
RESTAURANT#PRICES	0.5	0.4444	0.4706	0.3077	13.0
SERVICE#GENERAL	0.8293	0.7727	0.8	0.6667	51.0
Micro-AVG	0.5962	0.6175	0.6067	0.4354	356.0
Macro-AVG	0.5043	0.5198	0.4776		356
