	precision	recall	f1	accuracy	support
POSITIVE	0.8735	0.7562	0.8106	0.6815	314.0
NEUTRAL	0.4	0.3529	0.375	0.2308	26.0
NEGATIVE	0.85	0.6589	0.7423	0.5903	144.0
Micro-AVG	0.8472	0.711	0.7731	0.6302	484.0
Macro-AVG	0.7078	0.5893	0.6426		484
