	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3824	0.9512	0.5455	0.375	104.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.3333	0.8571	0.48	0.3158	19.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	5.0
FOOD#PRICES	0.7143	0.8824	0.7895	0.6522	23.0
FOOD#QUALITY	0.4576	0.9394	0.6154	0.4444	279.0
FOOD#STYLE_OPTIONS	0.2432	0.4286	0.3103	0.1837	49.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	5.0
RESTAURANT#GENERAL	0.7432	0.7857	0.7639	0.618	89.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	16.0
RESTAURANT#PRICES	0.8	0.3333	0.4706	0.3077	13.0
SERVICE#GENERAL	0.5268	0.8082	0.6378	0.4683	126.0
Micro-AVG	0.4845	0.7845	0.599	0.4276	732.0
Macro-AVG	1.2169	1.6632	1.3199		732
