	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3627	0.9024	0.5175	0.3491	106.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.3333	0.8571	0.48	0.3158	19.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	5.0
FOOD#PRICES	0.7143	0.8824	0.7895	0.6522	23.0
FOOD#QUALITY	0.4317	0.8864	0.5806	0.4091	286.0
FOOD#STYLE_OPTIONS	0.2162	0.381	0.2759	0.16	50.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	5.0
RESTAURANT#GENERAL	0.7162	0.7571	0.7361	0.5824	91.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	16.0
RESTAURANT#PRICES	0.6	0.25	0.3529	0.2143	14.0
SERVICE#GENERAL	0.5	0.7671	0.6054	0.4341	129.0
Micro-AVG	0.4598	0.7444	0.5684	0.3971	748.0
Macro-AVG	0.3784	0.5292	0.4171		748
