	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.878	0.9	0.8889	0.8	45.0
DRINKS#PRICES	1.0	0.8	0.8889	0.8	5.0
DRINKS#QUALITY	1.0	0.875	0.9333	0.875	8.0
DRINKS#STYLE_OPTIONS	0.8	0.8	0.8	0.6667	6.0
FOOD#PRICES	0.8182	0.6429	0.72	0.5625	16.0
FOOD#QUALITY	0.903	0.8521	0.8768	0.7806	155.0
FOOD#STYLE_OPTIONS	0.6957	0.7273	0.7111	0.5517	29.0
LOCATION#GENERAL	0.7143	1.0	0.8333	0.7143	7.0
RESTAURANT#GENERAL	0.8472	0.8592	0.8531	0.7439	82.0
RESTAURANT#MISCELLANEOUS	0.6667	0.125	0.2105	0.1176	17.0
RESTAURANT#PRICES	0.7692	0.7692	0.7692	0.625	16.0
SERVICE#GENERAL	0.9583	0.92	0.9388	0.8846	78.0
Micro-AVG	0.8776	0.8269	0.8515	0.7414	464.0
Macro-AVG	2.5126	2.3177	2.356		464
