	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.8056	0.9355	0.8657	0.7632	38.0
AMBIENCE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	3.0
AMBIENCE#GENERAL:NEGATIVE	0.75	0.4286	0.5455	0.375	8.0
DRINKS#PRICES:POSITIVE	1.0	0.6667	0.8	0.6667	3.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY:POSITIVE	1.0	0.8571	0.9231	0.8571	7.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	1.0	1.0	1.0	1.0	1.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.8	0.8	0.8	0.6667	6.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0	0	0	0	0
FOOD#PRICES:POSITIVE	1.0	0.5714	0.7272	0.5714	7.0
FOOD#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	2.0
FOOD#PRICES:NEGATIVE	0.8	0.5714	0.6666	0.5	8.0
FOOD#QUALITY:POSITIVE	0.899	0.8641	0.8812	0.7876	113.0
FOOD#QUALITY:NEUTRAL	0.5	0.6	0.5455	0.375	8.0
FOOD#QUALITY:NEGATIVE	0.8571	0.7273	0.7869	0.6486	37.0
FOOD#STYLE_OPTIONS:POSITIVE	0.7333	0.7857	0.7586	0.6111	18.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.3333	0.2857	0.3077	0.1818	11.0
LOCATION#GENERAL:POSITIVE	1.0	1.0	1.0	1.0	3.0
LOCATION#GENERAL:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
LOCATION#GENERAL:NEGATIVE	0.0	0.0	0.0	0.0	2.0
RESTAURANT#GENERAL:POSITIVE	0.8431	0.8269	0.8349	0.7167	60.0
RESTAURANT#GENERAL:NEUTRAL	0.2	0.5	0.2857	0.1667	6.0
RESTAURANT#GENERAL:NEGATIVE	0.8125	0.7647	0.7879	0.65	20.0
RESTAURANT#MISCELLANEOUS:POSITIVE	1.0	0.1	0.1818	0.1	10.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.0	0.0	0.0	0.0	5.0
RESTAURANT#PRICES:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
RESTAURANT#PRICES:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
RESTAURANT#PRICES:NEGATIVE	0.5	0.2857	0.3636	0.2222	9.0
SERVICE#GENERAL:POSITIVE	0.9697	0.9143	0.9412	0.8889	36.0
SERVICE#GENERAL:NEUTRAL	0.5	1.0	0.6667	0.5	4.0
SERVICE#GENERAL:NEGATIVE	0.9143	0.8421	0.8767	0.7805	41.0
Micro-AVG	0.8235	0.7759	0.799	0.6653	484.0
Macro-AVG	0.5894	0.5785	0.5497		484
