	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5333	0.9231	0.676	0.5106	47.0
DRINKS#PRICES	0.5	1.0	0.6667	0.5	4.0
DRINKS#QUALITY	0.6667	0.8	0.7273	0.5714	7.0
DRINKS#STYLE_OPTIONS	0.6	0.75	0.6667	0.5	6.0
FOOD#PRICES	0.5333	0.8	0.64	0.4706	17.0
FOOD#QUALITY	0.8316	0.9405	0.8827	0.79	100.0
FOOD#STYLE_OPTIONS	0.3846	0.3846	0.3846	0.2381	21.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.9583	0.561	0.7077	0.5476	42.0
RESTAURANT#MISCELLANEOUS	1.0	0.1	0.1818	0.1	10.0
RESTAURANT#PRICES	1.0	0.3333	0.5	0.3333	9.0
SERVICE#GENERAL	0.9268	0.8636	0.8941	0.8085	47.0
Micro-AVG	0.7559	0.7649	0.7604	0.6134	313.0
Macro-AVG	0.7445	0.6769	0.644		313
