	precision	recall	f1	accuracy	support
POSITIVE	0.436	0.597	0.5039	0.3368	475.0
NEUTRAL	0.0333	0.0714	0.0455	0.0233	43.0
NEGATIVE	0.3699	0.4615	0.4106	0.2584	209.0
Micro-AVG	0.5267	0.7168	0.6072	0.436	656.0
Macro-AVG	0.2797	0.3766	0.32		656
