	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.475	0.9268	0.6281	0.4578	83.0
DRINKS#PRICES	0.5	0.6667	0.5714	0.4	5.0
DRINKS#QUALITY	0.8	0.5714	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	0.75	0.75	0.75	0.6	5.0
FOOD#PRICES	0.6364	0.4118	0.5	0.3333	21.0
FOOD#QUALITY	0.7584	0.8561	0.8043	0.6726	168.0
FOOD#STYLE_OPTIONS	0.3158	0.5714	0.4068	0.2553	47.0
LOCATION#GENERAL	0.0588	0.25	0.0952	0.05	20.0
RESTAURANT#GENERAL	0.4472	0.7857	0.5699	0.3986	138.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	0.3846	0.4167	0.4	0.25	20.0
SERVICE#GENERAL	0.6701	0.8904	0.7647	0.619	105.0
Micro-AVG	0.5617	0.7644	0.6476	0.4788	637.0
Macro-AVG	0.483	0.5914	0.5131		637
