	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6471	0.8049	0.7174	0.5593	59.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	1.0	1.0	1.0	1.0	8.0
DRINKS#STYLE_OPTIONS	0.5	0.75	0.6	0.4286	7.0
FOOD#PRICES	0.5882	0.7692	0.6667	0.5	20.0
FOOD#QUALITY	0.8788	0.7945	0.8345	0.716	162.0
FOOD#STYLE_OPTIONS	0.64	0.6957	0.6667	0.5	32.0
LOCATION#GENERAL	0.4286	0.75	0.5455	0.375	8.0
RESTAURANT#GENERAL	0.8116	0.8	0.8058	0.6747	83.0
RESTAURANT#MISCELLANEOUS	0.2778	0.3333	0.303	0.1786	28.0
RESTAURANT#PRICES	0.625	0.7143	0.6667	0.5	20.0
SERVICE#GENERAL	0.7901	0.8421	0.8153	0.6882	93.0
Micro-AVG	0.7535	0.7842	0.7685	0.624	524.0
Macro-AVG	0.6614	0.7712	0.7066		524
