	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7447	0.8537	0.7955	0.6604	53.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.875	1.0	0.9333	0.875	8.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	1.0	0.5294	0.6923	0.5294	17.0
FOOD#QUALITY	0.8966	0.7879	0.8387	0.7222	144.0
FOOD#STYLE_OPTIONS	0.7333	0.5238	0.6111	0.44	25.0
LOCATION#GENERAL	1.0	0.25	0.4	0.25	4.0
RESTAURANT#GENERAL	0.9333	0.8	0.8615	0.7568	74.0
RESTAURANT#MISCELLANEOUS	0.7143	0.3333	0.4545	0.2941	17.0
RESTAURANT#PRICES	1.0	0.5	0.6667	0.5	12.0
SERVICE#GENERAL	0.9559	0.8904	0.922	0.8553	76.0
Micro-AVG	0.8882	0.7569	0.8173	0.6911	437.0
Macro-AVG	2.7133	1.8255	2.0856		437
