	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7059	0.75	0.7273	0.5714	21.0
AMBIENCE:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
AMBIENCE:POSITIVE	0.9444	0.8095	0.8718	0.7727	44.0
FOOD:NEGATIVE	0.8026	0.8243	0.8133	0.6854	89.0
FOOD:NEUTRAL	0.625	0.6667	0.6452	0.4762	21.0
FOOD:POSITIVE	0.914	0.6693	0.7727	0.6296	135.0
PRICE:NEGATIVE	0.9444	0.7727	0.85	0.7391	23.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.8	0.8	0.8	0.6667	6.0
GENERAL-IMPRESSION:NEGATIVE	0.7209	0.7949	0.7561	0.6078	51.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	5.0
GENERAL-IMPRESSION:POSITIVE	0.527	0.8125	0.6393	0.4699	83.0
SERVICE:NEGATIVE	0.7391	0.8947	0.8095	0.68	75.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	0.9697	0.8649	0.9143	0.8421	76.0
Micro-AVG	0.7904	0.7814	0.7859	0.6472	635.0
Macro-AVG	0.7351	0.744	0.7177		635
