	precision	recall	f1	accuracy	support
POSITIVE	0.5046	0.6014	0.5488	0.3781	439.0
NEUTRAL	0.1	0.0625	0.0769	0.04	25.0
NEGATIVE	0.4275	0.4758	0.4504	0.2906	203.0
Micro-AVG	0.608	0.6971	0.6495	0.4809	603.0
Macro-AVG	0.344	0.3799	0.3587		603
