	precision	recall	f1	accuracy	support
AMBIENCE	0.6968	0.8308	0.7579	0.6102	177.0
FOOD	0.9027	0.7824	0.8382	0.7215	553.0
GENERAL-IMPRESSION	0.7463	0.8602	0.7992	0.6656	305.0
PRICE	0.8684	0.8354	0.8516	0.7416	89.0
SERVICE	0.93	0.8719	0.9	0.8182	341.0
Micro-AVG	0.8474	0.8275	0.8373	0.7201	1465.0
Macro-AVG	0.8288	0.8361	0.8294		1465
