	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8444	0.8837	0.8636	0.76	50.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.9	0.5625	0.6923	0.5294	17.0
FOOD#QUALITY	0.8926	0.8867	0.8896	0.8012	166.0
FOOD#STYLE_OPTIONS	0.8667	0.5909	0.7027	0.5417	24.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.8889	0.8	0.8421	0.7273	77.0
RESTAURANT#MISCELLANEOUS	0.6667	0.5882	0.625	0.4545	22.0
RESTAURANT#PRICES	0.7222	0.9286	0.8125	0.6842	19.0
SERVICE#GENERAL	0.8961	0.92	0.9079	0.8313	83.0
Micro-AVG	0.8686	0.8322	0.85	0.7391	483.0
Macro-AVG	0.8349	0.7585	0.7865		483
