	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7959	0.907	0.8478	0.7358	53.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.6364	0.875	0.7368	0.5833	12.0
DRINKS#STYLE_OPTIONS	0.7143	0.8333	0.7692	0.625	8.0
FOOD#PRICES	1.0	0.875	0.9333	0.875	16.0
FOOD#QUALITY	0.9441	0.9	0.9215	0.8544	158.0
FOOD#STYLE_OPTIONS	0.8571	0.5455	0.6667	0.5	24.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8889	0.8	0.8421	0.7273	77.0
RESTAURANT#MISCELLANEOUS	0.6667	0.4706	0.5517	0.381	21.0
RESTAURANT#PRICES	0.9286	0.9286	0.9286	0.8667	15.0
SERVICE#GENERAL	0.9859	0.9333	0.9589	0.9211	76.0
Micro-AVG	0.9007	0.8462	0.8726	0.774	469.0
Macro-AVG	2.5212	2.2838	2.3487		469
