	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8182	0.587	0.6835	0.5192	52.0
DRINKS#PRICES	0.6	1.0	0.75	0.6	5.0
DRINKS#QUALITY	0.4444	0.5714	0.5	0.3333	12.0
DRINKS#STYLE_OPTIONS	0.7143	0.7143	0.7143	0.5556	9.0
FOOD#PRICES	0.6667	0.8	0.7273	0.5714	21.0
FOOD#QUALITY	0.7676	0.7315	0.7491	0.5989	182.0
FOOD#STYLE_OPTIONS	0.6207	0.72	0.6667	0.5	36.0
LOCATION#GENERAL	0.5	0.4	0.4444	0.2857	7.0
RESTAURANT#GENERAL	0.7949	0.8857	0.8378	0.7209	86.0
RESTAURANT#MISCELLANEOUS	0.4	0.3333	0.3636	0.2222	27.0
RESTAURANT#PRICES	0.6154	0.6154	0.6154	0.4444	18.0
SERVICE#GENERAL	0.8	0.7887	0.7943	0.6588	85.0
Micro-AVG	0.7376	0.7273	0.7324	0.5778	540.0
Macro-AVG	0.6452	0.6789	0.6539		540
