	precision	recall	f1	accuracy	support
POSITIVE	0.8	0.7742	0.7869	0.6486	74.0
NEUTRAL	0.25	0.4	0.3077	0.1818	11.0
NEGATIVE	0.6512	0.56	0.6022	0.4308	65.0
Micro-AVG	0.7027	0.6667	0.6842	0.52	150.0
Macro-AVG	0.5671	0.5781	0.5656		150
