	precision	recall	f1	accuracy	support
POSITIVE	0.7183	0.8289	0.7696	0.6255	697.0
NEUTRAL	0.6111	0.4583	0.5238	0.3548	62.0
NEGATIVE	0.6508	0.7618	0.7019	0.5407	479.0
Micro-AVG	0.6888	0.7845	0.7335	0.5792	1238.0
Macro-AVG	0.6601	0.683	0.6651		1238
