	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9394	0.7209	0.8158	0.6889	45.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	0.8571	1.0	0.9231	0.8571	7.0
FOOD#PRICES	0.8	0.75	0.7742	0.6316	19.0
FOOD#QUALITY	0.9237	0.8067	0.8612	0.7562	160.0
FOOD#STYLE_OPTIONS	0.6316	0.5455	0.5854	0.4138	29.0
LOCATION#GENERAL	0.3333	0.6	0.4286	0.2727	11.0
RESTAURANT#GENERAL	0.8833	0.7571	0.8154	0.6883	77.0
RESTAURANT#MISCELLANEOUS	0.5625	0.5294	0.5455	0.375	24.0
RESTAURANT#PRICES	0.9	0.6429	0.75	0.6	15.0
SERVICE#GENERAL	0.8611	0.8267	0.8435	0.7294	85.0
Micro-AVG	0.8583	0.7622	0.8074	0.677	483.0
Macro-AVG	0.8077	0.7441	0.7667		483
