	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9524	0.7692	0.8511	0.7407	27.0
DRINKS#PRICES	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY	0.6667	0.8	0.7273	0.5714	7.0
DRINKS#STYLE_OPTIONS	0.8	1.0	0.8889	0.8	5.0
FOOD#PRICES	0.6667	0.8	0.7273	0.5714	14.0
FOOD#QUALITY	0.8736	0.9048	0.8889	0.8	95.0
FOOD#STYLE_OPTIONS	0.7143	0.7692	0.7407	0.5882	17.0
LOCATION#GENERAL	1.0	1.0	1.0	1.0	3.0
RESTAURANT#GENERAL	0.9032	0.6829	0.7778	0.6364	44.0
RESTAURANT#MISCELLANEOUS	1.0	0.3	0.4615	0.3	10.0
RESTAURANT#PRICES	1.0	0.4444	0.6153	0.4444	9.0
SERVICE#GENERAL	0.8	0.9091	0.8511	0.7407	54.0
Micro-AVG	0.8481	0.8008	0.8238	0.7003	287.0
Macro-AVG	0.8647	0.74	0.7664		287
