	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8	0.7442	0.7711	0.6275	51.0
DRINKS#PRICES	0.3333	1.0	0.5	0.3333	9.0
DRINKS#QUALITY	0.8333	0.625	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.75	0.5625	0.6429	0.4737	19.0
FOOD#QUALITY	0.9138	0.7067	0.797	0.6625	160.0
FOOD#STYLE_OPTIONS	0.3548	0.5	0.4151	0.2619	42.0
LOCATION#GENERAL	0.2083	1.0	0.3448	0.2083	24.0
RESTAURANT#GENERAL	0.7255	0.5286	0.6116	0.4405	84.0
RESTAURANT#MISCELLANEOUS	0.3333	0.0588	0.1	0.0526	19.0
RESTAURANT#PRICES	0.8333	0.7143	0.7692	0.625	16.0
SERVICE#GENERAL	0.9375	0.8	0.8633	0.7595	79.0
Micro-AVG	0.7587	0.6597	0.7057	0.5453	519.0
Macro-AVG	0.6519	0.6589	0.6047		519
