	precision	recall	f1	accuracy	support
POSITIVE	0.8451	0.8108	0.8276	0.7059	340.0
NEUTRAL	0.64	0.7273	0.6809	0.5161	31.0
NEGATIVE	0.7868	0.7452	0.7654	0.62	250.0
Micro-AVG	0.8123	0.7814	0.7965	0.6618	621.0
Macro-AVG	0.7573	0.7611	0.758		621
