	precision	recall	f1	accuracy	support
AMBIENCE	0.8	0.7407	0.7692	0.625	32.0
FOOD	0.8889	0.967	0.9263	0.8627	102.0
GENERAL-IMPRESSION	0.7347	0.878	0.8	0.6667	54.0
PRICE	1.0	0.8462	0.9167	0.8462	13.0
SERVICE	0.9649	0.9322	0.9483	0.9016	61.0
Micro-AVG	0.8714	0.9091	0.8898	0.8015	262.0
Macro-AVG	2.6331	2.6185	2.6163		262
