	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.4286	0.6	0.4286	7.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	1.0	0.15	0.2609	0.15	20.0
FOOD:NEGATIVE	1.0	0.6061	0.7547	0.6061	33.0
FOOD:NEUTRAL	0.8	0.4444	0.5714	0.4	10.0
FOOD:POSITIVE	0.9667	0.5918	0.7342	0.58	50.0
PRICE:NEGATIVE	0.8	0.4	0.5333	0.3636	11.0
PRICE:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
PRICE:POSITIVE	0.0	0.0	0.0	0.0	2.0
GENERAL-IMPRESSION:NEGATIVE	0.8667	0.7222	0.7879	0.65	20.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.9231	0.5455	0.6858	0.5217	23.0
SERVICE:NEGATIVE	0.6765	0.8846	0.7667	0.6216	37.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.7647	0.7879	0.7761	0.6341	41.0
Micro-AVG	0.8323	0.6017	0.6985	0.5367	259.0
Macro-AVG	0.6754	0.5041	0.5314		259
