	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3077	0.6154	0.4103	0.2581	62.0
DRINKS#PRICES	0.2222	1.0	0.3636	0.2222	9.0
DRINKS#QUALITY	0.5	0.4	0.4444	0.2857	7.0
DRINKS#STYLE_OPTIONS	0.1111	0.25	0.1538	0.0833	12.0
FOOD#PRICES	0.1111	0.2	0.1429	0.0769	26.0
FOOD#QUALITY	0.6095	0.7619	0.6772	0.512	125.0
FOOD#STYLE_OPTIONS	0.15	0.2308	0.1818	0.1	30.0
LOCATION#GENERAL	0.0526	1.0	0.1	0.0526	57.0
RESTAURANT#GENERAL	0.2105	0.878	0.3396	0.2045	176.0
RESTAURANT#MISCELLANEOUS	0.046	0.4	0.0825	0.043	93.0
RESTAURANT#PRICES	0.1064	0.5556	0.1786	0.098	51.0
SERVICE#GENERAL	0.5522	0.8409	0.6667	0.5	74.0
Micro-AVG	0.2709	0.6972	0.3902	0.2424	722.0
Macro-AVG	0.7448	1.7832	0.9354		722
