	precision	recall	f1	accuracy	support
POSITIVE	0.1679	0.4182	0.2396	0.1361	507.0
NEUTRAL	0.0339	0.1818	0.0571	0.0294	68.0
NEGATIVE	0.1477	0.3467	0.2072	0.1156	225.0
Micro-AVG	0.2477	0.6375	0.3567	0.2171	737.0
Macro-AVG	0.1165	0.3156	0.168		737
